"¤é´Á","´ú¯¸","´ú¶µ","00","01","02","03","04","05","06","07","08","09","10","11","12","13","14","15","16","17","18","19","20","21","22","23"
"2018/01/05","Às¼æ","CO",0.24,0.21,0.2,0.22,0.25,0.25,0.32,0.37,0.49,0.43,0.43,0.41,0.38,0.33,0.31,0.31,0.35,0.36,0.32,0.31,0.29,0.29,0.29,0.28
"2018/01/05","Às¼æ","NOx",9.9,8,8,7.8,8.5,10,15,18,28,24,25,23,21,18,18,20,24,22,16,14,12,10,8.8,7.7
"2018/01/05","Às¼æ","O3",25,25,23,25,23,19,18,16,11,15,15,16,19,24,23,20,16,20,25,28,30,30,31,34
"2018/01/05","Às¼æ","PM10",25,23,26,25,30,22,24,16,17,16,20,22,18,15,16,20,25,22,17,12,6,8,10,16
"2018/01/05","Às¼æ","SO2",2.1,1.7,1.6,1.6,1.5,1.6,1.7,1.8,2.6,2,2.1,2.1,2,1.9,1.8,1.9,2.1,2.1,2.6,2.7,2.2,1.8,1.8,1.8
"2018/01/06","Às¼æ","CO",0.26,0.29,0.28,0.28,0.29,0.29,0.32,0.37,0.42,0.44,0.46,0.42,0.46,0.43,0.42,0.4,0.42,0.43,0.42,0.41,0.42,0.44,0.4,0.41
"2018/01/06","Às¼æ","NOx",6.5,5.3,4.7,4.5,4.7,5.3,7.8,11,14,16,18,16,19,18,20,20,20,20,16,15,16,18,16,16
"2018/01/06","Às¼æ","O3",34,35,35,35,34,34,32,29,27,27,26,27,25,24,23,23,23,22,25,26,24,22,25,26
"2018/01/06","Às¼æ","PM10",12,12,8,12,14,15,23,20,24,14,9,3,2,6,12,20,26,27,22,16,21,16,25,20
"2018/01/06","Às¼æ","SO2",1.5,1.5,1.4,1.6,1.5,1.7,1.6,1.8,1.7,1.7,1.8,1.6,1.6,1.5,1.6,1.6,1.6,1.7,1.5,1.4,1.6,1.9,2.5,2
"2018/01/07","Às¼æ","CO",0.34,0.25,0.24,0.23,0.22,0.21,0.25,0.21,0.21,0.34,0.32,0.38,0.43,0.37,0.39,0.28,0.29,0.28,0.23,0.26,0.35,0.47,0.45,0.42
"2018/01/07","Às¼æ","NOx",11,6.9,5.8,5.8,6.2,5.2,6.8,7.8,11,18,18,22,23,20,23,16,15,17,12,12,20,28,26,23
"2018/01/07","Às¼æ","O3",31,36,38,38,36,40,37,38,36,31,31,26,24,25,22,28,27,26,32,31,21,14,12,12
"2018/01/07","Às¼æ","PM10",23,16,13,16,16,19,17,18,16,21,15,17,18,23,23,19,19,16,19,21,28,21,22,14
"2018/01/07","Às¼æ","SO2",1.9,0.7,0.8,1,1.5,0.8,0.8,0.6,0.5,0.6,0.8,1.3,1,0.7,0.9,0.9,0.8,0.7,0.5,0.6,0.7,0.8,0.7,0.7
"2018/01/08","Às¼æ","CO",0.39,0.32,0.23,0.26,0.25,0.28,0.33,0.57,0.49,0.64,0.51,0.28,0.24,0.24,0.32,0.29,0.3,0.5,0.7,0.7,0.7,0.64,0.65,0.65
"2018/01/08","Às¼æ","NOx",21,15,11,13,14,16,18,31,30,45,36,18,13,12,21,14,18,18,20,19,20,14,13,9.8
"2018/01/08","Às¼æ","O3",14,12,16,13,13,11,14,10,13,5.8,11,21,27,29,22,27,23,21,16,16,16,20,18,19
"2018/01/08","Às¼æ","PM10",13,14,15,17,12,14,15,13,14,19,22,24,17,18,14,14,8,6,3,3,6,6,6,3
"2018/01/08","Às¼æ","SO2",0.5,0.7,0.8,1,0.9,0.8,0.8,1,1.1,2,1.2,0.9,0.9,0.8,0.8,0.8,0.8,0.8,1.1,1,1.1,0.9,1.1,0.9
"2018/01/09","Às¼æ","CO",0.62,0.6,0.55,0.5,0.5,0.49,0.47,0.59,0.56,0.5,0.53,0.54,0.54,0.55,0.51,0.6,0.57,0.63,0.62,0.58,0.51,0.47,0.38,0.27
"2018/01/09","Às¼æ","NOx",8.9,11,11,9.8,10,11,15,26,25,24,23,25,23,24,20,30,28,30,29,26,21,20,13,11
"2018/01/09","Às¼æ","O3",20,21,24,30,35,33,32,23,25,27,28,28,30,29,32,24,25,21,21,22,28,29,35,36
"2018/01/09","Às¼æ","PM10",3,15,14,23,20,25,28,38,42,38,31,29,33,44,62,63,56,46,51,51,44,46,39,37
"2018/01/09","Às¼æ","SO2",1.3,1.2,1.2,1.6,1.6,1.4,1.6,1.6,1.6,1,1.5,2.6,2.4,2.4,3.3,2.6,2.1,2.2,2.6,2.1,1.5,1.4,1.5,1.3
"2018/01/10","Às¼æ","CO",0.29,0.28,0.26,0.3,0.3,0.34,0.46,0.69,0.63,0.47,0.39,0.39,0.38,0.32,0.31,0.29,0.32,0.42,0.51,0.46,0.35,0.37,0.31,0.28
"2018/01/10","Às¼æ","NOx",12,7.5,6.3,9.6,7.9,11,24,38,39,24,15,15,16,13,13,13,16,22,30,28,17,20,15,13
"2018/01/10","Às¼æ","O3",35,36,38,34,36,34,23,17,20,32,42,43,42,46,48,47,43,36,28,28,38,33,38,40
"2018/01/10","Às¼æ","PM10",22,18,15,18,29,31,32,24,NA,NA,34,33,31,23,29,25,32,29,43,43,42,21,19,28
"2018/01/10","Às¼æ","SO2",1.9,2.5,2.5,2.6,2.1,2.5,2.7,3.4,3.9,3.9,3.3,3.7,3.2,2.6,2.8,2.8,2.8,2.9,4.1,3.5,3.1,3.2,2.8,2.8
"2018/01/11","Às¼æ","CO",0.26,0.21,0.22,0.21,0.22,0.25,0.34,0.49,0.45,0.36,0.44,0.31,0.3,0.28,0.28,0.28,0.3,0.35,0.36,0.3,0.31,0.34,0.29,0.24
"2018/01/11","Às¼æ","NOx",11,8.2,8.2,7.9,9,12,21,31,29,17,24,14,13,11,12,12,15,18,17,13,13,19,14,10
"2018/01/11","Às¼æ","O3",41,42,40,40,37,34,26,21,27,37,35,41,43,46,47,47,44,40,41,44,41,35,37,39
"2018/01/11","Às¼æ","PM10",40,39,38,35,36,31,34,32,24,30,33,48,44,49,46,51,48,47,41,41,43,38,37,38
"2018/01/11","Às¼æ","SO2",2.7,2.6,2.8,2.7,2.8,3.2,3.1,3.4,3.8,3.5,3.9,3.4,3.1,2.7,2.8,2.5,2.4,2.4,2.4,2.7,3.5,3.5,3.6,2.8
"2018/01/12","Às¼æ","CO",0.22,0.22,0.21,0.22,0.23,0.26,0.35,0.49,0.37,0.29,0.35,0.35,0.36,0.34,NA,NA,0.33,0.38,0.37,0.32,0.28,0.25,0.21,0.18
"2018/01/12","Às¼æ","NOx",8.4,7.6,7.4,8.7,9.5,13,24,32,22,13,17,15,14,13,NA,14,16,19,20,16,12,9.7,7.6,5.6
"2018/01/12","Às¼æ","O3",38,39,39,36,35,30,21,20,30,38,38,43,44,NA,46,45,43,39,35,36,37,37,37,39
"2018/01/12","Às¼æ","PM10",40,41,41,38,36,21,19,18,37,51,55,58,55,51,51,52,52,62,65,69,62,45,42,35
"2018/01/12","Às¼æ","SO2",3.2,2.5,2.6,3,3.3,3.6,3.5,4.3,3.3,4.1,3,2.6,2.6,2.4,NA,2.1,2.3,2.5,3.8,3.3,2.4,1.7,1.4,1.4
"2018/01/13","Às¼æ","CO",0.16,0.21,0.19,0.18,0.2,0.23,0.26,0.26,0.25,0.24,0.25,0.26,0.24,0.22,0.21,0.18,0.22,0.22,0.24,0.21,0.21,0.19,0.18,0.19
"2018/01/13","Às¼æ","NOx",4.7,3.2,3.6,2.4,4.7,6.3,11,11,6.9,6.2,6,6.1,7.5,7,6.9,4.8,7.9,7.1,9.5,6.6,5.8,5.4,4.1,6.7
"2018/01/13","Às¼æ","O3",39,38,38,37,35,31,30,32,36,38,39,39,39,40,40,41,37,38,35,38,38,40,39,35
"2018/01/13","Às¼æ","PM10",41,24,18,14,25,29,23,20,24,32,34,31,21,24,26,29,19,11,13,9,11,9,12,11
"2018/01/13","Às¼æ","SO2",1.2,1.8,1.6,1.7,1.9,2,1.8,1.7,1.3,1.4,1.5,1.5,1.4,1.5,1.4,1.3,1.4,1.4,1.5,1.4,1.5,1.5,1.4,1.7
"2018/01/14","Às¼æ","CO",0.22,0.21,0.23,0.23,0.21,0.26,0.45,0.77,0.42,0.33,0.34,0.31,0.28,0.28,0.32,0.29,0.31,0.37,0.62,0.61,0.6,0.45,0.43,0.51
"2018/01/14","Às¼æ","NOx",7.7,8.2,8.5,10,8.1,13,27,51,27,13,13,10,9.3,9.6,11,13,16,19,35,38,36,26,27,32
"2018/01/14","Às¼æ","O3",33,32,30,27,28,18,8.5,6.3,19,32,35,41,44,47,47,41,35,31,16,11,12,19,16,8.4
"2018/01/14","Às¼æ","PM10",18,23,27,25,21,18,8,6,4,11,17,26,24,25,28,32,32,29,33,37,42,30,26,20
"2018/01/14","Às¼æ","SO2",1.8,1.6,1.7,1.7,1.5,1.4,1.5,2,1.6,1.7,1.8,1.7,1.8,1.9,3,2.5,2.7,2.4,3.4,4.6,3.3,2.5,2.3,2
"2018/01/15","Às¼æ","CO",0.54,0.34,0.22,0.17,0.17,0.21,0.38,0.67,0.72,0.37,0.32,0.48,0.45,0.37,0.3,0.3,0.38,0.53,0.81,0.57,0.53,0.36,0.32,0.35
"2018/01/15","Às¼æ","NOx",28,17,10,8,8.3,14,37,44,51,29,23,31,25,21,19,24,32,33,58,49,37,21,19,27
"2018/01/15","Às¼æ","O3",6.7,12,22,28,29,22,9.9,7.2,9.4,23,31,36,44,53,47,40,28,19,5.6,6.1,7.8,17,15,7.5
"2018/01/15","Às¼æ","PM10",21,14,14,15,19,21,20,22,22,33,40,44,41,32,33,40,48,55,57,52,53,42,42,35
"2018/01/15","Às¼æ","SO2",2,1.4,1.4,1.8,1.7,1.7,1.7,1.7,2,2.8,4.6,3.3,2.1,2.4,3.4,3.2,3.9,3.3,2.9,2.9,2.5,2.1,1.5,1.4
"2018/01/16","Às¼æ","CO",0.32,0.28,0.2,0.19,0.2,0.24,0.42,0.8,0.61,0.42,0.38,0.44,0.43,0.38,0.46,0.48,0.65,0.85,0.95,0.94,0.95,0.62,0.39,0.29
"2018/01/16","Às¼æ","NOx",24,21,9.4,9.2,8.2,12,33,65,38,23,20,28,27,17,40,40,58,73,78,72,85,43,24,18
"2018/01/16","Às¼æ","O3",7.1,12,25,25,30,21,8.9,5.2,16,28,33,38,50,53,24,20,10,4.4,3.7,5.9,4.6,11,16,22
"2018/01/16","Às¼æ","PM10",35,30,28,32,42,39,42,43,45,41,37,39,49,53,67,69,83,91,107,110,107,94,75,50
"2018/01/16","Às¼æ","SO2",1.2,1.6,1.5,1.6,1.9,2.2,2.7,3,2.3,2.4,2.3,2.8,2.9,2.4,4.9,5.4,6.8,6.8,5.8,4.9,3.7,2.4,1.9,1.6
"2018/01/17","Às¼æ","CO",0.22,0.26,0.42,0.42,0.39,0.42,0.55,0.53,0.53,0.54,0.54,0.55,0.51,0.39,0.33,0.33,0.37,0.42,0.46,0.44,0.41,0.37,0.35,0.3
"2018/01/17","Às¼æ","NOx",12,16,44,44,41,41,48,33,28,34,35,31,30,21,18,21,23,24,23,21,18,16,14,11
"2018/01/17","Às¼æ","O3",25,21,2.6,2.6,2.4,3.4,3.9,11,15,16,21,30,37,50,52,48,44,40,37,36,35,35,33,35
"2018/01/17","Às¼æ","PM10",24,15,29,46,71,70,82,73,74,65,64,56,48,37,39,47,57,60,52,49,51,45,37,28
"2018/01/17","Às¼æ","SO2",1.7,2.2,5.8,6.5,5.8,6.1,5.1,4.5,3.4,4.3,5.3,4,3.4,4.5,5.3,6.5,5.9,3.9,2.9,2.6,2.2,1.9,1.8,1.7
"2018/01/18","Às¼æ","CO",0.27,0.28,0.25,0.24,0.23,0.26,0.3,0.41,0.45,0.45,0.41,0.41,0.43,0.42,0.4,0.4,0.45,0.46,0.45,0.42,0.39,0.35,0.33,0.31
"2018/01/18","Às¼æ","NOx",9.6,6.8,6.1,6.4,7.4,8.4,11,17,19,20,19,19,18,20,20,21,24,22,19,16,16,15,12,12
"2018/01/18","Às¼æ","O3",36,39,39,39,38,40,37,32,32,34,38,41,42,38,39,36,29,28,31,34,32,35,38,40
"2018/01/18","Às¼æ","PM10",23,26,22,28,22,22,22,25,31,29,28,18,15,15,18,24,32,29,26,23,20,14,13,12
"2018/01/18","Às¼æ","SO2",1.4,1.4,1.5,1.7,1.9,2.2,1.9,2.3,2.1,2.3,2.2,2.3,2.1,2.4,2.8,2.5,2.6,2.4,2.3,2.7,5.4,5.7,5.2,4.2
"2018/01/19","Às¼æ","CO",0.29,0.24,0.26,0.27,0.27,0.26,0.31,0.45,0.43,0.4,0.41,0.42,NA,0.35,NA,0.42,0.5,0.64,0.61,0.52,0.55,0.5,0.42,0.43
"2018/01/19","Às¼æ","NOx",11,8.7,8.1,7.2,6.6,7,12,19,21,22,25,25,NA,NA,NA,24,33,39,36,26,23,19,15,13
"2018/01/19","Às¼æ","O3",41,43,43,48,49,47,41,34,35,34,31,32,NA,41,NA,NA,21,14,15,20,26,30,34,34
"2018/01/19","Às¼æ","PM10",24,16,18,8,13,18,16,19,17,29,NA,29,NA,35,35,53,42,28,NA,24,34,33,33,43
"2018/01/19","Às¼æ","SO2",4.9,4.6,2.3,2,1.8,2.3,3.1,2.9,2.3,2.3,2.9,3.5,NA,2.3,NA,2.9,2.3,2.2,2.2,2.8,3.7,2.6,2.4,2.5
"2018/01/20","Às¼æ","CO",0.37,0.38,0.37,0.37,0.37,0.38,0.41,0.47,0.57,0.54,0.59,0.58,0.62,0.53,0.54,0.56,0.58,0.61,0.66,0.6,0.53,0.48,0.44,0.42
"2018/01/20","Às¼æ","NOx",10,9.4,9,7.6,7.8,7.8,8.2,13,20,17,21,21,21,16,18,20,22,23,24,20,16,13,10,7.8
"2018/01/20","Às¼æ","O3",38,38,39,41,43,47,47,41,35,38,36,36,37,41,39,36,32,30,27,31,36,41,46,47
"2018/01/20","Às¼æ","PM10",46,38,32,21,14,11,18,28,26,30,37,42,42,39,31,30,45,42,37,34,28,29,19,10
"2018/01/20","Às¼æ","SO2",2.6,1.8,2.7,3.2,3.6,2.8,2.7,3.2,3,2.3,2,2.1,1.8,1.5,1.8,1.9,2.1,2.1,2.5,2,1.8,2.1,1.6,1.3
"2018/01/21","Às¼æ","CO",0.41,0.38,0.35,0.32,0.31,0.3,0.31,0.32,0.36,0.43,0.47,0.52,0.51,0.49,0.46,0.47,0.51,0.55,0.58,0.58,0.63,0.6,0.4,0.33
"2018/01/21","Às¼æ","NOx",7.4,6.7,6.2,5,5.5,5.8,8,12,12,13,14,15,14,15,16,17,21,24,26,23,25,24,14,8.3
"2018/01/21","Às¼æ","O3",46,45,47,48,47,47,43,39,41,39,39,38,40,40,37,35,29,24,21,20,15,14,28,37
"2018/01/21","Às¼æ","PM10",19,24,24,24,NA,NA,NA,19,19,19,27,26,20,5,11,11,18,26,43,50,45,41,34,30
"2018/01/21","Às¼æ","SO2",1.5,1.4,1.2,1.3,1.6,1.5,3.1,6.1,4.3,2.1,1.4,1.3,1.4,1.5,1.5,1.7,2,2.9,3.3,2.5,2.4,2.3,1.6,1.1
"2018/01/22","Às¼æ","CO",NA,0.3,0.32,0.34,0.35,0.37,0.44,0.6,0.65,0.56,0.55,0.55,0.54,0.56,0.59,NA,0.6,0.59,0.57,0.49,0.43,0.39,0.34,0.3
"2018/01/22","Às¼æ","NOx",NA,5.9,6.8,11,9.1,9.5,18,26,27,24,26,24,24,20,19,NA,NA,19,17,13,10,8.9,7.5,6.5
"2018/01/22","Às¼æ","O3",39,41,35,26,31,27,19,14,18,25,27,33,35,38,NA,NA,46,44,45,47,47,47,48,48
"2018/01/22","Às¼æ","PM10",33,30,32,30,34,39,41,44,41,44,45,47,39,34,29,NA,17,12,13,22,26,28,28,28
"2018/01/22","Às¼æ","SO2",NA,1.5,1.5,1.6,1.7,1.9,2,2.5,2.4,3,2.8,3.2,2.7,3.2,4.6,NA,NA,2,2.8,1.6,1.3,1.1,1.1,1.1
"2018/01/23","Às¼æ","CO",NA,NA,0.23,0.23,0.22,0.23,0.28,0.45,0.43,0.43,0.39,0.38,0.37,0.31,0.31,0.3,0.3,0.38,0.39,0.38,0.32,0.27,0.24,0.24
"2018/01/23","Às¼æ","NOx",NA,NA,4.2,4.6,5.2,6.8,13,21,19,20,19,15,15,14,16,16,16,20,20,18,14,11,7.3,5.3
"2018/01/23","Às¼æ","O3",48,45,48,47,47,43,38,32,35,38,42,49,52,50,46,44,40,35,35,37,40,43,48,49
"2018/01/23","Às¼æ","PM10",32,32,34,33,34,29,28,35,39,41,35,32,28,32,44,46,42,38,44,44,39,34,24,22
"2018/01/23","Às¼æ","SO2",NA,NA,0.9,1.3,1.3,1.3,1.7,1.3,1.5,1.6,1.9,2.1,2.1,2.6,3.4,2.2,2.1,3.3,3.4,3.6,3.7,4.4,2.9,1.1
"2018/01/24","Às¼æ","CO",0.26,0.28,0.27,0.29,0.3,0.32,0.37,0.47,0.44,0.43,0.41,0.42,0.4,0.38,0.38,0.38,0.38,0.39,0.38,0.38,0.39,0.36,0.32,0.33
"2018/01/24","Às¼æ","NOx",6.7,5.9,5.6,4.9,5.1,4.1,6.6,13,9,9.5,9.5,9.3,9.7,8.4,10,11,11,10,9.6,9.7,11,8.6,7.2,7.7
"2018/01/24","Às¼æ","O3",47,48,49,49,48,50,45,40,44,44,46,47,47,48,45,42,41,40,41,39,37,40,41,40
"2018/01/24","Às¼æ","PM10",19,25,26,NA,33,45,54,57,54,47,38,35,37,44,49,44,42,34,30,21,17,14,9,10
"2018/01/24","Às¼æ","SO2",1.4,1.9,1.9,1.6,1.7,1.4,1.3,1.6,1.3,1.4,1.4,1.5,1.6,1.6,1.7,1.6,1.5,1.5,1.4,1.5,1.7,1.5,1.5,1.8
"2018/01/25","Às¼æ","CO",0.31,NA,0.26,0.26,0.25,0.25,0.29,0.36,0.4,0.37,0.33,0.33,0.34,0.31,0.32,0.32,0.36,0.39,0.42,0.46,0.44,0.4,0.33,0.28
"2018/01/25","Às¼æ","NOx",7,NA,5.6,5.3,5.7,6.5,11,16,18,18,16,15,14,13,14,16,19,21,20,21,21,19,15,12
"2018/01/25","Às¼æ","O3",41,42,42,42,42,41,37,34,33,36,39,40,41,40,40,36,30,27,27,25,25,27,30,32
"2018/01/25","Às¼æ","PM10",14,20,18,11,13,16,23,22,28,26,20,8,11,13,22,23,22,23,24,33,25,24,16,17
"2018/01/25","Às¼æ","SO2",1.7,NA,1.5,1.5,1.7,1.6,1.8,1.9,1.9,2.2,2,1.9,1.8,1.8,2,2.1,2.1,2.3,2.1,2.1,2.2,2.2,2.1,2.1
"2018/01/26","Às¼æ","CO",0.24,0.21,0.21,0.2,0.21,0.21,0.25,0.32,0.36,0.31,0.26,0.25,0.24,0.22,0.24,0.24,0.26,0.3,0.3,0.28,0.27,0.26,0.23,0.22
"2018/01/26","Às¼æ","NOx",9.5,5.2,5.6,5.4,5.3,6.5,11,12,19,16,11,11,9.9,9.9,10,11,12,13,13,10,9.1,8.6,7.5,6.7
"2018/01/26","Às¼æ","O3",35,38,38,39,39,NA,32,31,25,30,36,37,38,39,38,36,34,31,31,32,33,33,35,36
"2018/01/26","Às¼æ","PM10",15,9,11,10,12,10,11,17,23,19,17,20,25,25,22,24,30,26,21,19,21,30,26,29
"2018/01/26","Às¼æ","SO2",1.9,1.8,2.3,2,1.9,3.2,2.7,1.7,2.1,2,1.8,2,2.6,2.7,2.5,2.8,2.4,2.2,1.9,1.8,1.7,1.7,1.8,1.9
"2018/01/27","Às¼æ","CO",0.2,0.21,0.2,0.2,0.21,0.21,0.23,0.28,0.34,0.34,0.35,0.35,0.37,0.35,0.35,0.41,0.45,0.52,0.55,0.53,0.61,0.65,0.55,0.46
"2018/01/27","Às¼æ","NOx",5.9,2.6,2.2,2.1,2.2,3.2,5,8.1,12,12,11,12,12,11,11,17,21,26,28,24,28,28,26,18
"2018/01/27","Às¼æ","O3",37,38,38,38,38,37,35,33,31,33,34,36,36,36,37,32,26,17,15,16,12,9,7.9,12
"2018/01/27","Às¼æ","PM10",24,26,17,14,13,17,20,22,17,16,13,58,68,73,37,31,24,30,40,41,56,44,51,30
"2018/01/27","Às¼æ","SO2",1.5,1.8,1.8,1.8,1.8,1.8,2,1.9,2,2,2,1.9,1.9,2,2.2,2.7,2.7,3,2.5,2.2,2.3,2.2,2.4,2.2
"2018/01/28","Às¼æ","CO",0.44,0.3,0.27,0.27,0.27,0.24,0.25,0.34,0.3,0.36,0.36,0.33,0.36,0.31,0.32,0.27,0.27,0.25,0.26,0.26,0.3,0.28,0.24,0.19
"2018/01/28","Às¼æ","NOx",16,15,13,12,11,9.8,11,15,13,16,18,18,20,19,17,17,17,16,15,14,15,16,12,8.4
"2018/01/28","Às¼æ","O3",18,20,19,22,23,25,20,16,20,19,20,19,18,20,23,22,23,25,24,24,21,21,26,33
"2018/01/28","Às¼æ","PM10",32,33,37,41,45,41,35,28,27,20,16,20,23,22,12,7,7,15,24,30,20,20,12,19
"2018/01/28","Às¼æ","SO2",2.4,2.5,2.3,2,2.2,1.8,2,1.7,1.6,1.6,1.7,1.8,1.7,2,1.6,1.6,1.4,1.5,1.6,1.6,1.5,1.7,1.5,1.9
"2018/01/29","Às¼æ","CO",0.18,0.19,0.19,0.2,0.2,0.23,0.3,0.4,0.44,0.49,0.38,0.41,0.45,0.45,0.5,0.52,0.52,0.62,0.67,0.58,0.54,0.5,0.48,0.46
"2018/01/29","Às¼æ","NOx",6,3.7,2.8,3.1,3.6,5.2,9,15,19,26,14,18,17,14,20,21,13,17,19,10,10,10,9.6,7.7
"2018/01/29","Às¼æ","O3",36,36,36,34,34,31,29,24,23,19,31,28,29,30,23,22,33,30,28,37,36,35,35,38
"2018/01/29","Às¼æ","PM10",10,15,11,18,16,22,22,28,29,23,18,9,13,13,19,18,22,24,22,24,24,20,22,21
"2018/01/29","Às¼æ","SO2",1.4,1.8,1.7,1.9,2.2,2.8,5.2,2.1,1.9,2.9,1.8,2.2,2,2.1,2.2,2.1,1.7,2,2.2,1.6,2.3,2.4,2.9,2.6
"2018/01/30","Às¼æ","CO",0.46,0.37,0.28,0.25,0.22,0.23,0.26,0.3,0.34,0.37,0.34,0.33,0.34,0.33,0.31,0.32,0.34,0.39,0.43,0.41,0.35,0.35,0.33,0.33
"2018/01/30","Às¼æ","NOx",7.1,7,5.7,5,4.5,7.2,9.6,14,19,20,19,18,17,19,20,20,22,23,22,19,14,15,12,11
"2018/01/30","Às¼æ","O3",38,37,39,40,40,37,35,32,28,28,29,30,30,27,27,28,25,25,24,25,30,29,32,33
"2018/01/30","Às¼æ","PM10",33,28,24,15,8,10,17,17,20,13,23,27,30,29,19,22,19,16,16,16,15,16,15,18
"2018/01/30","Às¼æ","SO2",2.9,3.3,2.9,2.6,3.4,4.7,2.8,2.5,2.5,2.7,2.4,2.5,2.2,2.2,2.2,2.6,2.4,2.4,2.4,2.6,2.2,2.2,2.2,2.1
"2018/01/31","Às¼æ","CO",0.32,0.33,0.31,0.31,0.28,0.29,0.31,0.41,0.46,0.54,0.46,0.45,0.41,0.39,0.42,0.48,0.34,0.36,0.35,0.34,0.41,0.45,0.38,0.4
"2018/01/31","Às¼æ","NOx",9.2,7.8,6.2,5.8,6.5,7,9.1,15,21,26,23,20,17,16,23,28,16,15,15,11,13,13,9.1,8
"2018/01/31","Às¼æ","O3",35,36,39,39,40,38,37,32,28,27,31,33,35,32,27,22,31,33,33,35,32,34,39,40
"2018/01/31","Às¼æ","PM10",24,22,22,13,17,19,16,13,14,15,20,17,20,18,25,24,23,18,21,15,15,10,17,16
"2018/01/31","Às¼æ","SO2",2.1,2,1.8,1.7,2,2.8,3.4,2.6,2.3,2.9,2.7,2.6,2.5,2.5,3.4,4.6,2.3,2.2,2.2,2,2.3,2.1,2,2.2
"2018/02/01","Às¼æ","CO",0.43,0.55,0.58,0.52,0.53,0.59,0.66,0.8,0.92,0.88,0.88,0.91,0.98,0.83,0.67,0.61,0.62,0.6,0.59,0.57,0.55,0.45,0.4,0.36
"2018/02/01","Às¼æ","NOx",7.2,9,12,9.7,10,10,13,19,26,27,27,29,33,33,28,26,25,22,18,14,14,13,12,10
