"¤é´Á","´ú¯¸","´ú¶µ","00","01","02","03","04","05","06","07","08","09","10","11","12","13","14","15","16","17","18","19","20","21","22","23"
"2018/01/06","©yÄõ","SO2",2.2,1.6,1.5,1.2,1.3,1,0.8,1.6,0.9,1,1.2,1.1,1.3,1.3,1.3,1.3,1.3,1.4,1.3,1.4,1.4,1.4,1.3,1.4
"2018/01/07","©yÄõ","CO",0.24,0.23,0.22,0.21,0.21,0.22,0.2,0.21,0.21,0.17,0.2,0.29,0.22,0.17,0.15,0.2,0.29,0.27,0.29,0.27,0.25,0.27,0.28,0.25
"2018/01/07","©yÄõ","NOx",4.2,2.7,3,3.1,2.6,2.6,2.3,2.8,4.5,3.8,4.5,9.6,6.4,5.3,4.1,5.4,9.9,8,9.4,9.9,9,9.4,11,8.4
"2018/01/07","©yÄõ","O3",36,36,37,38,42,42,43,42,41,43,40,33,38,40,40,37,29,29,28,27,29,28,24,25
"2018/01/07","©yÄõ","PM10",21,19,22,21,17,19,19,16,15,17,17,18,21,20,18,16,19,18,14,20,22,21,21,16
"2018/01/07","©yÄõ","SO2",1.1,1.5,1.5,1.5,1.4,1.3,1.2,1.3,1.3,1.1,1.3,1.4,1.7,1.8,1.6,1.4,1.6,1.4,1.6,1.8,1.9,1.7,1.8,2
"2018/01/08","©yÄõ","CO",0.2,0.19,0.15,0.13,0.11,0.14,0.18,0.31,0.47,0.54,0.32,0.22,0.18,0.3,0.33,0.36,0.53,0.52,0.66,0.63,0.6,0.59,0.54,0.5
"2018/01/08","©yÄõ","NOx",6.5,6.9,5,3.8,2.8,2.2,4.9,9,17,23,13,10,7.4,12,11,14,20,14,11,11,11,9.4,6.6,5.5
"2018/01/08","©yÄõ","O3",27,25,28,27,25,25,20,20,15,12,19,20,24,22,29,27,20,23,22,23,23,25,29,30
"2018/01/08","©yÄõ","PM10",16,22,24,18,19,20,18,24,30,31,32,28,20,16,20,23,21,19,11,12,21,23,20,20
"2018/01/08","©yÄõ","SO2",2,1.8,1.7,1.9,1.4,1.2,2.1,1.6,2.1,3.5,2.2,2,1.9,1.8,2,2.4,2.2,2.2,2,1.9,1.9,1.8,1.6,1.5
"2018/01/09","©yÄõ","CO",0.49,0.46,0.48,0.47,0.47,0.48,0.5,0.54,0.46,0.43,0.47,NA,0.43,0.48,0.41,0.43,0.46,0.54,0.71,0.54,0.44,0.45,0.42,0.32
"2018/01/09","©yÄõ","NOx",4.9,4.6,4.6,4.4,3.4,3.8,5.6,10,7.4,6.6,9.3,NA,7.8,8.6,6.7,7.5,10,12,21,16,8.8,8.7,7.3,5.1
"2018/01/09","©yÄõ","O3",29,29,28,30,35,38,33,30,34,36,34,31,NA,36,37,36,35,34,27,25,28,29,31,36
"2018/01/09","©yÄõ","PM10",19,18,21,19,19,22,20,17,20,28,41,49,NA,67,62,55,51,50,42,37,37,41,48,45
"2018/01/09","©yÄõ","SO2",1.7,1.1,1.7,1.6,1.2,1.1,1.3,1.3,1.2,1.4,2.1,NA,1.4,1.5,1.8,1.8,2,1.7,1.6,1.8,2.1,2.1,1.9,2.2
"2018/01/10","©yÄõ","CO",0.24,0.22,0.19,0.19,0.2,0.27,0.35,0.49,0.51,0.33,0.29,0.28,0.27,0.25,0.23,0.21,0.23,0.26,0.29,0.33,0.34,0.29,0.25,0.23
"2018/01/10","©yÄõ","NOx",2.8,1.4,1.1,1,1.4,2.8,5.9,15,14,8,5.8,6.2,6.2,6.5,6.4,4.9,6.3,8.2,11,11,12,9,6.5,5.6
"2018/01/10","©yÄõ","O3",40,40,41,41,40,37,34,25,28,40,44,44,47,47,48,50,48,46,44,40,34,34,38,38
"2018/01/10","©yÄõ","PM10",36,29,24,23,25,29,36,39,44,46,41,38,39,38,36,33,31,32,36,40,43,40,32,27
"2018/01/10","©yÄõ","SO2",1.7,1.8,1,1.4,1.7,1.5,1.2,2,2.1,3.8,3.1,1.7,1.9,3,2.6,1.4,1.5,1.9,3.2,2.2,2.6,1.3,2.3,2
"2018/01/11","©yÄõ","CO",0.19,0.18,0.17,0.17,0.18,0.22,0.23,0.37,0.31,0.24,0.29,0.31,0.3,0.23,0.25,0.25,0.27,0.29,0.35,0.28,0.25,0.21,0.2,0.18
"2018/01/11","©yÄõ","NOx",3.9,4,3.5,2.2,3.1,4.4,6.8,12,11,6.9,8.9,9.5,8.8,7,7,9.1,8.9,8.5,11,8.4,8,5.7,4.2,3.6
"2018/01/11","©yÄõ","O3",39,40,38,39,37,34,31,29,34,42,40,37,41,42,44,45,46,47,44,47,46,48,47,44
"2018/01/11","©yÄõ","PM10",32,33,29,27,30,30,31,35,40,40,46,53,51,51,52,57,56,50,51,49,46,42,36,34
"2018/01/11","©yÄõ","SO2",2.7,4.8,3.3,2.3,2.7,3.4,4.1,3.2,2.5,2.4,2.5,2.5,2.3,2.4,2.4,2.6,2.6,2.1,2.1,2.1,2,2,1.8,1.6
"2018/01/12","©yÄõ","CO",0.18,0.17,0.16,0.16,0.16,0.16,0.18,0.41,0.4,0.2,NA,NA,NA,NA,0.3,0.33,0.32,0.36,0.39,0.33,0.37,0.32,0.3,0.27
"2018/01/12","©yÄõ","NOx",3.6,3.9,1.9,2.4,2.1,2.1,3.3,18,17,9.8,NA,NA,NA,NA,NA,7,7.9,9.3,13,10,11,9.3,7.5,6.8
"2018/01/12","©yÄõ","O3",39,38,43,40,38,34,34,23,24,31,NA,NA,NA,43,45,NA,47,45,39,38,35,33,31,30
"2018/01/12","©yÄõ","PM10",32,31,33,33,28,28,31,35,42,36,33,47,NA,NA,57,61,65,61,59,63,57,49,44,42
"2018/01/12","©yÄõ","SO2",1.9,1.5,1.5,2.1,1.8,1.7,1.1,3.7,2.6,2.5,NA,NA,NA,NA,2,2.2,2,1.9,1.6,2,2.1,3.8,1.6,3.1
"2018/01/13","©yÄõ","CO",0.26,0.22,0.18,0.17,0.17,0.2,0.21,0.31,0.25,0.21,0.2,0.23,0.26,0.18,0.16,0.17,0.17,0.19,0.2,0.3,0.26,0.28,0.26,0.17
"2018/01/13","©yÄõ","NOx",6.1,5.2,3.8,3.8,3.4,4.6,6.6,11,10,5.8,4.6,8,9.1,6.4,6.4,5.6,5.8,6.2,6.3,12,10,11,8.6,5
"2018/01/13","©yÄõ","O3",28,29,30,31,31,29,27,23,28,33,40,38,38,40,39,37,38,34,36,26,25,23,26,24
"2018/01/13","©yÄõ","PM10",34,28,26,21,18,21,25,26,30,36,34,34,32,24,25,23,23,26,24,23,25,26,24,19
"2018/01/13","©yÄõ","SO2",2.9,3.6,2.4,2.7,2.3,3,2.9,2,1.1,0.8,1,0.7,0.7,0.8,0.7,0.9,0.8,0.8,0.7,1.1,0.9,1.8,1.5,1
"2018/01/14","©yÄõ","CO",0.22,0.1,0.08,0.09,0.09,0.09,0.1,0.12,0.12,0.14,0.13,0.13,0.13,0.11,0.12,0.14,0.19,0.25,0.38,0.36,0.27,0.18,0.17,0.15
"2018/01/14","©yÄõ","NOx",6.9,3.3,2.3,2.2,2.3,1.9,1.9,2.9,4.3,5.5,4.2,4.3,3.8,3.9,3.8,4.2,5.6,9.7,16,15,13,7.3,6.1,6
"2018/01/14","©yÄõ","O3",23,28,31,29,29,31,31,29,28,32,44,47,48,48,48,48,46,37,22,22,23,29,29,25
"2018/01/14","©yÄõ","PM10",16,17,18,17,15,17,15,14,21,21,26,44,36,23,25,22,23,24,28,31,27,23,24,21
"2018/01/14","©yÄõ","SO2",2.4,1.4,0.8,0.8,0.7,0.6,0.5,0.5,0.5,0.5,0.9,0.9,0.9,0.7,0.8,0.8,1,0.9,1.1,4.1,5.3,2.3,2,1.9
"2018/01/15","©yÄõ","CO",0.15,0.17,0.16,0.14,0.14,0.16,0.2,0.58,0.41,0.46,0.27,0.22,0.19,0.2,0.2,0.2,0.31,0.42,0.43,0.46,0.38,0.34,0.29,0.31
"2018/01/15","©yÄõ","NOx",4.8,3.9,2.8,2.4,2.8,3,4.6,27,18,16,13,7.3,5.1,4.6,5.5,5.7,8.7,13,16,15,15,12,11,9.1
"2018/01/15","©yÄõ","O3",28,30,31,31,31,30,27,14,21,35,37,45,49,48,48,48,46,39,25,21,19,19,19,19
"2018/01/15","©yÄõ","PM10",22,23,19,16,19,20,17,23,31,32,31,38,40,33,28,27,27,32,40,39,34,33,31,34
"2018/01/15","©yÄõ","SO2",1.2,1,0.9,0.7,0.7,0.7,0.6,1.7,2,3.3,2.7,2.1,2,1.9,2,2.5,2.4,2.4,1.9,2,4.1,2.5,2.8,2.3
"2018/01/16","©yÄõ","CO",0.22,0.23,0.21,0.21,0.2,0.2,0.24,0.42,0.36,0.29,0.34,0.39,0.32,0.26,NA,NA,0.33,0.68,0.77,0.67,0.48,0.46,0.52,0.45
"2018/01/16","©yÄõ","NOx",6.5,5.3,5.2,4.2,3.9,4.4,7.8,18,20,14,14,17,10,6.3,NA,NA,13,23,26,22,17,14,17,14
"2018/01/16","©yÄõ","O3",24,26,25,26,25,23,20,14,17,24,31,38,44,48,NA,43,38,29,18,15,16,21,14,15
"2018/01/16","©yÄõ","PM10",34,29,26,22,20,20,21,34,40,37,NA,53,45,46,NA,32,39,49,61,67,62,50,41,40
"2018/01/16","©yÄõ","SO2",1.9,1.9,3,1.8,1.5,1.9,1.6,2.4,2.4,1.7,NA,NA,4.3,4.5,NA,NA,5.8,4.9,4.4,4.9,3.4,2,2.3,2.5
"2018/01/17","©yÄõ","CO",0.36,0.32,0.31,0.26,0.22,0.27,0.36,0.92,0.96,0.47,0.34,0.29,0.29,0.26,0.26,0.28,0.36,0.42,0.4,0.4,0.32,0.3,0.23,0.21
"2018/01/17","©yÄõ","NOx",10,9.3,10,8,6.1,7.8,13,39,46,26,18,13,9,8.1,8.3,7.4,9.7,12,12,13,11,8.8,6,4.8
"2018/01/17","©yÄõ","O3",19,19,18,22,25,18,14,6.6,13,25,37,40,50,61,60,56,58,53,48,45,45,44,44,41
"2018/01/17","©yÄõ","PM10",37,36,33,26,25,24,22,37,55,56,54,56,54,49,45,43,53,61,63,59,50,49,44,35
"2018/01/17","©yÄõ","SO2",1.3,1.2,1.1,0.8,0.4,0.1,0.5,1.8,2.6,3.3,2.8,1.5,1.1,1.2,0.6,0.4,0,NA,NA,NA,NA,NA,NA,NA
"2018/01/18","©yÄõ","CO",0.22,0.21,0.21,0.21,0.22,0.2,0.24,0.4,0.33,0.45,0.41,0.38,0.41,0.39,0.36,0.39,0.41,0.38,0.37,0.32,0.29,0.26,0.24,0.22
"2018/01/18","©yÄõ","NOx",4.4,3.2,2,2.2,1.8,4.2,5.3,11,13,20,17,14,14,13,13,14,15,14,12,8,6.9,7.6,3.8,2.5
"2018/01/18","©yÄõ","O3",40,40,37,35,34,28,39,39,22,20,35,36,38,39,39,38,34,33,33,35,36,39,38,33
"2018/01/18","©yÄõ","PM10",34,29,28,26,24,24,22,27,27,24,27,26,27,29,25,24,25,23,24,21,16,15,11,13
"2018/01/18","©yÄõ","SO2",0.4,2.1,0.5,0.4,0.2,0.8,0.1,0.1,0.3,0.4,0.6,0.8,1,0.9,1.1,1.4,0.8,0.7,0.7,1,1.3,0.5,0.3,0.2
"2018/01/19","©yÄõ","CO",0.21,0.23,0.24,0.24,0.24,0.24,0.32,0.65,0.51,0.44,0.41,0.42,0.47,0.51,0.43,0.39,0.35,0.38,0.54,0.62,0.61,0.54,0.47,0.37
"2018/01/19","©yÄõ","NOx",2.1,2,2.5,1.9,2.8,2.5,5.6,19,14,16,15,16,14,16,11,11,9.2,9.7,13,21,21,17,13,9
"2018/01/19","©yÄõ","O3",35,39,41,42,36,32,23,23,31,34,40,43,44,42,NA,NA,42,40,33,22,18,17,18,22
"2018/01/19","©yÄõ","PM10",18,16,12,10,10,11,12,14,15,16,18,24,30,33,30,23,20,20,18,22,34,35,31,30
"2018/01/19","©yÄõ","SO2",0.5,1.1,1.4,0.3,1.4,0.5,0.2,0.8,1.1,1.2,1.1,1.1,1.2,0.9,0.7,0.8,0.8,0.6,1,1.2,1.2,2.1,2.1,4.9
"2018/01/20","©yÄõ","CO",0.31,0.23,0.23,0.24,0.26,0.25,0.38,0.43,0.52,0.44,0.51,0.54,0.42,0.58,0.43,0.4,0.37,0.41,0.42,0.37,0.38,0.37,0.33,0.33
"2018/01/20","©yÄõ","NOx",6.6,3.3,2.6,2.4,2.4,2.3,4.8,7.7,20,25,20,21,15,22,11,8.7,9,10,10,7.8,7.5,7.1,4.3,4.2
"2018/01/20","©yÄõ","O3",29,31,35,36,40,40,46,42,33,31,33,30,36,31,42,44,44,41,41,42,38,39,45,44
"2018/01/20","©yÄõ","PM10",27,31,29,27,31,31,34,39,39,40,45,50,56,67,59,47,44,42,47,45,37,27,22,23
"2018/01/20","©yÄõ","SO2",4.5,0.7,0.6,0.3,0.2,0.1,0,-0.2,0,0,0.1,1.3,1.1,0.3,0.2,0.2,0.1,0,0.5,0.1,-0.1,0.1,-0.1,-0.2
"2018/01/21","©yÄõ","CO",0.31,0.35,0.35,0.34,0.34,0.33,0.34,0.34,0.4,0.39,0.36,0.32,0.34,0.36,0.42,0.43,0.4,0.41,0.52,0.61,0.53,0.53,0.48,0.49
"2018/01/21","©yÄõ","NOx",3.4,1.4,1.5,1.1,1.5,1.3,1.4,2.2,9.1,11,8.4,5.9,6.2,7.7,11,13,9.1,10,13,17,15,16,12,12
"2018/01/21","©yÄõ","O3",39,47,49,49,47,51,43,47,43,42,45,47,48,46,40,35,39,36,30,16,17,11,13,12
"2018/01/21","©yÄõ","PM10",24,20,15,15,15,12,11,12,14,21,23,20,20,19,21,25,25,19,20,28,32,27,24,24
"2018/01/21","©yÄõ","SO2",1.1,0.3,0.2,0.2,0,0,0,-0.1,-0.1,0,0.1,0.1,0.1,0,0.1,0.3,1.3,1.2,1.1,1.6,1.1,1.2,1.4,1.4
"2018/01/22","©yÄõ","CO",0.37,0.28,0.26,0.27,0.26,0.28,0.27,0.52,0.48,0.42,0.49,0.44,0.51,0.62,0.64,0.62,0.6,0.61,0.6,0.6,0.48,0.44,0.41,0.37
"2018/01/22","©yÄõ","NOx",7.3,4,3.3,4.5,4,5.2,3.4,11,9.3,7.7,12,9.6,8.6,11,11,9.1,9.8,12,13,13,7.6,5.2,4.2,3.3
"2018/01/22","©yÄõ","O3",19,22,21,20,18,22,34,34,36,35,36,44,42,39,47,55,50,47,46,44,48,49,48,48
"2018/01/22","©yÄõ","PM10",21,20,19,18,18,15,16,30,37,36,41,49,50,48,45,41,43,44,44,44,45,42,41,41
"2018/01/22","©yÄõ","SO2",0.9,0.5,0.3,0.5,0.4,0.1,0.1,0,0.3,0.1,0.4,0.5,0.2,0.2,0.1,0,-0.1,0,0,0.1,0.6,-0.1,-0.2,-0.3
"2018/01/23","©yÄõ","CO",0.36,0.35,0.33,0.3,0.27,0.26,0.3,0.42,0.39,0.29,0.28,0.3,0.3,0.3,0.29,0.28,0.33,0.38,0.34,0.31,0.3,0.31,0.29,0.27
"2018/01/23","©yÄõ","NOx",2.8,2,1.8,1.7,1.7,2.4,4,8.1,9.5,6,3.6,5.1,4,4.5,5,5,6,8.5,8.6,8.4,8,8.1,5.2,2.7
"2018/01/23","©yÄõ","O3",44,43,40,38,39,43,34,31,34,48,55,56,54,52,51,50,48,45,46,48,48,46,50,54
"2018/01/23","©yÄõ","PM10",39,35,29,30,33,38,40,35,43,50,50,52,48,43,38,36,36,39,45,53,50,49,48,44
"2018/01/23","©yÄõ","SO2",0,0.6,0.4,0.4,0.5,0.3,0.8,0.4,1.2,1.3,0.9,0.9,0.7,0.6,0.7,0.6,0.6,0.8,1,0.8,0.7,0.7,0.7,0.6
"2018/01/24","©yÄõ","CO",0.27,0.26,0.28,0.29,0.28,0.29,0.33,0.4,0.39,NA,0.41,0.4,0.39,0.35,0.34,0.37,0.44,0.42,0.42,0.34,0.35,0.34,0.33,0.28
"2018/01/24","©yÄõ","NOx",2.3,2,2.3,2.2,2,2.3,3,5.3,7,NA,8.7,8.1,7.2,5.3,6.2,9.1,11,12,13,7.6,8.1,7.1,7,4.1
"2018/01/24","©yÄõ","O3",54,54,53,51,51,50,49,45,43,NA,40,43,45,48,47,43,39,39,38,44,42,42,43,47
"2018/01/24","©yÄõ","PM10",45,46,47,47,45,46,46,40,39,NA,40,43,44,48,49,45,47,42,33,32,33,32,35,36
"2018/01/24","©yÄõ","SO2",0.7,0.8,0.8,0.7,0.6,0.7,0.6,0.6,0.7,NA,0.8,1.1,1,0.8,0.7,0.8,1.1,0.9,1,1.1,1,1,1,1
"2018/01/25","©yÄõ","CO",0.27,0.31,0.31,0.31,0.3,0.31,0.32,0.4,NA,0.38,0.35,0.34,0.4,0.36,0.34,0.35,0.4,0.4,0.37,0.36,0.32,0.31,0.29,0.27
"2018/01/25","©yÄõ","NOx",2.8,2.1,2.1,1.8,1.6,1.4,2.3,6.4,NA,8.8,7.1,6.4,9.2,8,7,6.1,9.8,11,8.2,6.9,5.9,5.3,4.4,3.3
"2018/01/25","©yÄõ","O3",47,47,47,46,46,45,43,39,NA,NA,41,42,41,43,42,41,36,35,35,31,38,38,36,37
"2018/01/25","©yÄõ","PM10",35,36,35,28,22,20,18,21,24,NA,28,23,25,34,32,29,27,26,23,21,19,15,14,16
"2018/01/25","©yÄõ","SO2",1.1,0.4,0.3,0.3,0.4,0.5,0.4,0.5,NA,0.6,0.5,0.5,0.6,0.8,0.6,0.6,0.7,3.3,2.7,2.2,1.4,2.4,1.4,1.9
"2018/01/26","©yÄõ","CO",0.25,0.22,0.22,0.2,0.21,0.23,0.26,0.39,0.41,0.27,0.26,0.27,0.28,0.26,0.26,0.25,0.3,0.34,0.32,0.27,0.31,0.31,0.28,0.26
"2018/01/26","©yÄõ","NOx",2.3,2.3,1.9,2.4,2,1.8,3.9,7.2,12,6.9,5.9,5.2,5.1,4.4,4.2,4.7,6,7.7,6.9,5.5,7.2,7.2,5.3,4.2
"2018/01/26","©yÄõ","O3",40,38,40,42,36,30,30,27,32,38,39,40,41,42,41,41,39,37,36,38,36,36,37,40
"2018/01/26","©yÄõ","PM10",19,19,17,12,13,18,18,21,25,24,21,20,22,24,23,21,22,21,21,24,27,28,26,25
"2018/01/26","©yÄõ","SO2",1.2,1.4,1,0.6,0.6,0.5,0.5,0.6,1.1,1,0.9,1,0.9,0.8,0.7,0.8,0.8,0.9,0.9,0.9,1,1.1,1,1
"2018/01/27","©yÄõ","CO",0.19,0.19,0.18,0.18,0.18,0.19,0.2,0.24,0.28,0.27,0.27,0.24,0.27,0.25,0.25,0.3,0.28,0.47,0.47,0.38,0.38,0.41,0.52,0.41
"2018/01/27","©yÄõ","NOx",2,2,1.9,1.7,1.5,1.5,2,4.4,7.2,7.8,8.3,6.4,6.3,6.7,6.8,10,7.8,15,16,12,12,13,19,13
"2018/01/27","©yÄõ","O3",40,41,41,40,40,39,39,34,34,35,35,39,41,43,42,39,40,26,18,20,18,16,8.1,13
"2018/01/27","©yÄõ","PM10",22,15,11,16,19,21,19,17,17,17,19,18,18,23,25,26,32,30,28,31,30,33,33,31
"2018/01/27","©yÄõ","SO2",0.9,0,0.1,0.2,-0.1,-0.2,-0.2,0.3,0,0.2,0.1,0.1,0.2,0.2,0.2,0.4,0.5,0.6,0.8,1.1,1.3,2,2.1,1.8
"2018/01/28","©yÄõ","CO",0.26,0.3,0.25,0.25,0.26,0.25,0.3,0.32,0.35,0.58,0.44,0.43,0.35,0.31,0.3,0.3,0.33,0.28,0.27,0.29,0.3,0.27,0.25,0.24
"2018/01/28","©yÄõ","NOx",5.5,6.1,5.3,3.6,4.3,4.3,4.9,6.6,8.4,17,13,13,11,9.9,10,10,12,13,9.6,10,12,9.8,6.1,7.8
"2018/01/28","©yÄõ","O3",18,16,19,19,18,15,12,14,15,20,21,20,21,21,24,25,26,27,30,28,27,31,36,33
"2018/01/28","©yÄõ","PM10",29,28,27,25,22,16,15,20,19,23,29,31,27,18,20,19,10,11,14,15,18,18,18,21
"2018/01/28","©yÄõ","SO2",0.5,2.1,1.5,0.8,1,0.8,0.5,0.5,0.7,2,1.4,1.2,1,0.6,0.6,0.5,1.2,1.7,0.8,0.4,0.3,0.2,0.1,0.3
"2018/01/29","©yÄõ","CO",0.23,0.15,0.15,0.14,0.14,0.16,0.21,0.27,0.24,0.22,0.2,0.36,0.39,0.39,0.43,0.44,0.47,0.45,0.46,0.47,0.45,0.47,0.43,0.42
"2018/01/29","©yÄõ","NOx",6.3,3.6,3.4,3.5,3.5,6,5.8,9.7,7.9,9.2,7.4,10,9.9,7.8,8.8,9.2,9.6,8.8,8,6.9,5.9,4.2,5,3.4
"2018/01/29","©yÄõ","O3",35,36,35,36,36,35,32,31,32,30,32,33,35,37,36,36,35,34,36,36,37,38,35,39
"2018/01/29","©yÄõ","PM10",19,14,13,17,17,16,20,21,17,15,16,20,25,25,22,24,26,24,23,20,18,16,15,14
"2018/01/29","©yÄõ","SO2",0.6,0,0,0,0,-0.1,0.2,-0.1,-0.1,0,0.1,0.1,0.1,0.1,0.3,0.2,0.2,0.2,0.3,0.2,0.3,0.7,1,0.1
"2018/01/30","©yÄõ","CO",0.37,0.37,0.36,0.33,0.32,0.3,0.3,0.32,0.31,0.29,0.29,0.3,0.29,NA,NA,0.37,0.39,0.4,0.39,0.4,0.34,0.34,0.33,0.29
"2018/01/30","©yÄõ","NOx",2.6,1.8,1.8,1.7,2.1,1.8,3,4.6,6.6,6.5,7.3,7.1,6.1,NA,NA,NA,17,15,12,12,11,9,6.1,3.8
"2018/01/30","©yÄõ","O3",41,41,39,39,39,39,38,37,37,38,38,39,41,NA,NA,23,29,30,33,32,34,34,41,44
"2018/01/30","©yÄõ","PM10",14,16,15,15,13,14,14,17,16,13,20,23,21,NA,NA,NA,28,22,23,25,20,21,19,14
"2018/01/30","©yÄõ","SO2",0.1,0.7,0.8,0.7,0.9,0.7,0.8,0.7,0.6,0.6,1.1,0.9,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018/01/31","©yÄõ","CO",0.28,0.21,0.23,0.21,0.18,0.2,0.26,0.39,0.3,0.34,0.31,0.27,0.24,0.23,0.24,0.3,0.52,0.69,0.46,0.34,0.25,0.24,0.21,0.21
"2018/01/31","©yÄõ","NOx",2.9,1.7,1.6,1.2,1.2,1.5,4,10,8.1,9.6,7.8,7.8,5.6,6.1,4.8,11,20,32,17,13,10,9.3,7.4,4.8
